zaman_unix,icao24,enlem,boylam,hiz,yon,dikey_hiz,geo_irtifa_m,baro_irtifa_m,zaman,ucus_numarasi,kalkis_havaalani,varis_havaalani,basinc_hpa,ti1_indeksi,edr_proxy
1547567995,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:55+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567996,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:56+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567997,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:57+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567998,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:58+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547567999,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 15:59:59+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568001,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:01+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568002,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:02+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568003,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:03+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568004,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:04+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568005,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:05+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568006,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:06+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568007,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:07+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568008,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:08+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568009,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:09+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568010,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:10+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568011,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:11+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568012,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:12+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568013,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:13+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568014,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:14+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
1547568015,a0044e,31.530063435182733,-100.61932983398435,123.90520173172456,292.19898368782776,0.0,6934.200000000001,6705.6,2019-01-15 16:00:15+00:00,N10VZ,KIWS,7TX7,300.0,6.423316180565548e-07,0.7458328448766667
